Date,Time,Session,GreedIndex,FearIndex,Btc Current Price,BtcDom Current Price
2025-04-10,01:30:23,US Session (1.30 am),0.00404264,-0.0083528,82467.82,4598.7
2025-04-10,09:13:54,Asia Session (9.30 am),0.00574217,-0.027749,81717.82,4638.8
2025-04-10,09:46:04,Asia Session (9.30 am),0.00380641,-0.04592216,81722.54,4630.9
2025-04-10,13:46:23,UK Session (1.30 pm),0.00527876,-0.04153438,81814.19,4651.2
2025-04-10,17:31:58,UK Session (5.30 pm),0.00318974,-0.02193373,81774.37,4664.7
2025-04-10,21:30:50,US Session (9.30 pm),0.00484975,-0.02222462,78749.99,4674.7
2025-04-11,07:05:09,Asia Session (5.30 am),0.0057689,-0.03460714,79771.28,4616.5
2025-04-11,09:52:03,Asia Session (9.30 am),0.00374103,-0.01708907,80849.49,4647.1
2025-04-11,13:34:12,UK Session (1.30 pm),0.00483122,-0.02747213,81057.98,4650.8
2025-04-11,17:30:25,UK Session (5.30 pm),0.0039044,-0.03468833,82157.98,4682.5
2025-04-11,21:30:24,US Session (9.30 pm),0.0062311,-0.02439648,82461.48,4692.7
2025-04-12,01:30:25,US Session (1.30 am),0.00421352,-0.01655168,83898.51,4724
2025-04-12,08:43:51,Asia Session (5.30 am),0.00446142,-0.01228134,82932,4725.6
2025-04-12,09:30:18,Asia Session (9.30 am),0.00431158,-0.03958303,82973.14,4719
2025-04-12,14:13:35,UK Session (1.30 pm),0.0065358,-0.0174056,83620.04,4661.9
2025-04-12,21:50:58,US Session (9.30 pm),0.00762076,-0.02959661,84987,4563
2025-04-13,01:33:20,US Session (1.30 am),0.0043497,-0.01259517,84955.61,4589
2025-04-13,09:14:05,Asia Session (9.30 am),0.00464072,-0.02103788,85504.42,4630.2
2025-04-13,09:30:30,Asia Session (9.30 am),0.00383933,-0.02338071,85374.61,4626
2025-04-13,13:41:47,UK Session (1.30 pm),0.004286,-0.03009435,84300.01,4620.3
2025-04-13,17:59:12,UK Session (5.30 pm),0.00344313,-0.02096304,84283.02,4601.6
2025-04-13,22:06:23,US Session (9.30 pm),0.00440127,-0.02290079,84330.19,4618.3
2025-04-14,01:35:01,US Session (1.30 am),0.00312987,-0.01225657,84129.47,5017.2
2025-04-14,08:25:08,Asia Session (5.30 am),0.00466039,-0.01964045,85311.29,5129.3
2025-04-14,09:30:24,Asia Session (9.30 am),0.0030252,-0.01612239,84586.01,5132.6
2025-04-14,14:53:28,UK Session (1.30 pm),0.00399865,-0.0169742,84657.31,5120.3
2025-04-14,23:47:24,US Session (9.30 pm),0.00374553,-0.0174001,84986,5160.5
2025-04-15,01:33:38,US Session (1.30 am),0.00367265,-0.01231487,84928.16,5160.1
2025-04-15,09:59:08,Asia Session (9.30 am),0.00387925,-0.02263787,85195.79,5188
2025-04-15,13:30:24,UK Session (1.30 pm),0.00438606,-0.02390801,85694.57,5190.1
2025-04-15,17:30:24,UK Session (5.30 pm),0.00316934,-0.0160687,85589.22,5221.5
2025-04-15,21:53:43,US Session (9.30 pm),0.00364605,-0.01417905,84930,5241.8
2025-04-16,02:33:22,US Session (1.30 am),0.003113,-0.01336779,84090.47,5217.7
2025-04-16,08:20:42,Asia Session (5.30 am),0.00368629,-0.02320155,83812.35,5250.6
2025-04-16,09:34:49,Asia Session (9.30 am),0.00474656,-0.0092824,83702.12,5234.6
2025-04-16,13:34:08,UK Session (1.30 pm),0.00312783,-0.0338678,83267.63,5290.3
2025-04-16,17:34:34,UK Session (5.30 pm),0.00402107,-0.02217968,84030.38,5280.3
2025-04-16,21:44:04,US Session (9.30 pm),0.00253634,-0.0244551,84980.11,5293.3
2025-04-17,01:30:17,US Session (1.30 am),0.0053951,-0.01467752,84316,5244.1
2025-04-17,07:22:13,Asia Session (5.30 am),0.00330351,-0.01518022,84225.82,5264.6
2025-04-17,09:30:19,Asia Session (9.30 am),0.00367215,-0.01927792,83976.41,5262.4
2025-04-17,13:47:53,UK Session (1.30 pm),0.00423761,-0.01315411,84639.12,5242.8
2025-04-17,17:44:15,UK Session (5.30 pm),0.00443959,-0.01186507,84667.87,5238.5
2025-04-17,21:30:20,US Session (9.30 pm),0.003427,-0.01859574,84582.31,5254.4
2025-04-18,01:35:41,US Session (1.30 am),0.00281619,-0.01535869,84994.13,5261.4
2025-04-18,08:32:56,Asia Session (5.30 am),0.00337598,-0.03996034,84815.4,5276.2
2025-04-18,09:30:22,Asia Session (9.30 am),0.00354242,-0.02786259,84838.38,5270.6
2025-04-18,17:31:27,UK Session (5.30 pm),0.00446763,-0.01798219,84705.88,5242.6
2025-04-18,22:32:07,US Session (9.30 pm),0.00401885,-0.02380691,84492.9,5243.7
2025-04-19,08:34:21,Asia Session (5.30 am),0.00576514,-0.03347563,84844.9,5224.2
2025-04-19,09:39:14,Asia Session (9.30 am),0.00475241,-0.04513238,84913.04,5215.8
2025-04-19,13:45:00,UK Session (1.30 pm),0.00569024,-0.03653947,85141.45,5221.7
2025-04-19,17:33:28,UK Session (5.30 pm),0.00460042,-0.03748621,85235.42,5239.3
2025-04-19,21:36:50,US Session (9.30 pm),0.00524242,-0.03264264,85281.05,5231.6
2025-04-20,04:36:29,US Session (1.30 am),0.00432428,-0.05586483,85244.53,5201.1
2025-04-20,08:33:11,Asia Session (5.30 am),0.00461017,-0.05542025,85232.62,5196.7
2025-04-20,09:30:17,Asia Session (9.30 am),0.00417755,-0.03366974,85168.82,5200
2025-04-20,13:30:34,UK Session (1.30 pm),0.00536474,-0.02784565,84780.16,5213.7
2025-04-20,13:31:01,UK Session (1.30 pm),0.00536474,-0.02784565,84776.74,5213.6
2025-04-20,18:05:53,UK Session (5.30 pm),0.00496853,-0.03489466,84482.16,5237.3
2025-04-20,21:30:18,US Session (9.30 pm),0.00453028,-0.01372923,84338.54,5248.4
2025-04-21,01:36:48,US Session (1.30 am),0.00375307,-0.02124295,84860.66,5215.2
2025-04-21,09:15:29,Asia Session (9.30 am),0.00519324,-0.02687079,87264.59,5267.7
2025-04-21,09:41:35,Asia Session (9.30 am),0.00433534,-0.01377748,87308.65,5257.5
2025-04-21,17:26:53,UK Session (5.30 pm),0.0048027,-0.0183064,86969.1,5253.3
2025-04-21,17:55:09,UK Session (5.30 pm),0.0046067,-0.01069285,87376.4,5273.5
2025-04-21,21:58:50,US Session (9.30 pm),0.00521272,-0.01668311,87693.98,5330.8
2025-04-22,01:50:20,US Session (1.30 am),0.00407683,-0.01119078,87176.82,5374.8
2025-04-22,09:31:47,Asia Session (9.30 am),0.00527662,-0.01475812,88208.2,5414.8
2025-04-22,13:39:56,UK Session (1.30 pm),0.00482404,-0.00759136,88585.07,5357.4
2025-04-22,18:06:12,UK Session (5.30 pm),0.00478064,-0.01171986,88779.5,5338
2025-04-22,21:37:19,US Session (9.30 pm),0.00565437,-0.00723963,90892.45,5310
2025-04-23,01:40:21,US Session (1.30 am),0.00669636,-0.00510176,91379.45,5359.3
2025-04-23,07:04:52,Asia Session (5.30 am),0.00735514,-0.00424528,93079.93,5297.8
2025-04-23,09:42:21,Asia Session (9.30 am),0.00798592,-0.00611815,93087.94,5260.7
2025-04-23,09:48:43,Asia Session (9.30 am),0.00798592,-0.00611815,93105.01,5261.4
2025-04-23,13:39:58,UK Session (1.30 pm),0.00633306,-0.00689433,94079.45,5284.7
2025-04-23,21:00:22,US Session (9.30 pm),0.00597053,-0.00718329,92055.44,5264.2
2025-04-23,21:52:25,US Session (9.30 pm),0.00642253,-0.00613653,93041.54,5273.8
2025-04-24,01:57:03,US Session (1.30 am),0.00528777,-0.00671584,93845.12,5299.2
2025-04-24,04:23:16,US Session (1.30 am),0.00510027,-0.00754549,93751.41,5273.5
2025-04-24,06:32:15,Asia Session (5.30 am),0.00627113,-0.0034481,93354.84,5289.1
2025-04-24,09:40:16,Asia Session (9.30 am),0.00379586,-0.01271894,92480.02,5319.8
2025-04-24,21:30:34,US Session (9.30 pm),0.006763,-0.00570803,93252.13,5288.3
2025-04-25,02:46:52,US Session (1.30 am),0.00459641,-0.01195277,93551.76,5307.6
2025-04-25,09:18:25,Asia Session (9.30 am),0.00668732,-0.03648396,93358.94,5308.2
2025-04-25,10:39:34,Asia Session (9.30 am),0.00454148,-0.01147793,93232.07,5289.8
2025-04-25,14:09:04,UK Session (1.30 pm),0.00652755,-0.003701,93716.01,5259.9
2025-04-25,20:05:10,UK Session (5.30 pm),0.0039602,-0.04724365,94904.79,5324.2
2025-04-25,21:48:29,US Session (9.30 pm),0.00544246,-0.00536663,94811.17,5334.5
2025-04-26,08:35:15,Asia Session (5.30 am),0.00649881,-0.04906343,94940.8,5308.9
2025-04-26,09:30:21,Asia Session (9.30 am),0.00502499,-0.00393718,94726.82,5312
2025-04-26,13:38:28,UK Session (1.30 pm),0.00645293,-0.00397439,94552,5280.3
2025-04-26,18:06:58,UK Session (5.30 pm),0.00460249,-0.00564135,94208.16,5302.4
2025-04-26,22:19:16,US Session (9.30 pm),0.00643907,-0.00320483,94309.06,5293.4
2025-04-27,01:30:25,US Session (1.30 am),0.00411801,-0.00434107,94311.01,5278.6
2025-04-27,08:12:49,Asia Session (5.30 am),0.00533775,-0.00594729,94339.41,5320.3
2025-04-27,09:31:08,Asia Session (9.30 am),0.00388744,-0.00955583,94140.67,5311.7
2025-04-27,14:06:00,UK Session (1.30 pm),0.0056378,-0.00599248,94184.8,5309.5
2025-04-27,15:03:48,UK Session (1.30 pm),0.0055003,-0.02140302,94125.9,5314.5
2025-04-27,17:30:29,UK Session (5.30 pm),0.00435715,-0.00923502,93885.01,5298.6
2025-04-27,21:56:52,US Session (9.30 pm),0.00476238,-0.00412675,93826.09,5294.2
2025-04-28,01:36:56,US Session (1.30 am),0.00451769,-0.00589782,94365.36,5258.8
2025-04-28,08:48:16,Asia Session (5.30 am),0.00482131,-0.01018843,93700,5311.6
2025-04-28,09:33:26,Asia Session (9.30 am),0.00428935,-0.00798344,93948.15,5283.5
2025-04-28,17:30:24,UK Session (5.30 pm),0.00385039,-0.02386243,95342.61,5264.3
2025-04-29,01:31:55,US Session (1.30 am),0.00429715,-0.00604539,94700.99,5295.2
2025-04-29,09:32:11,Asia Session (9.30 am),0.00388626,-0.00525727,94568.76,5285.9
2025-04-29,13:33:18,UK Session (1.30 pm),0.00535733,-0.00456097,94937.03,5275.2
2025-04-29,17:30:12,UK Session (5.30 pm),0.00375474,-0.02283687,95137.78,5281.7
2025-04-29,21:48:04,US Session (9.30 pm),0.00420861,-0.00469528,94941.74,5289.5
2025-04-30,06:24:29,Asia Session (5.30 am),0.00393644,-0.00476262,94371.97,5327.7
2025-04-30,10:34:52,Asia Session (9.30 am),0.00981338,-0.00742971,94965.49,5340
2025-04-30,13:35:00,UK Session (1.30 pm),0.00444869,-0.00244207,94585,5366.9
2025-04-30,17:37:40,UK Session (5.30 pm),0.00545115,-0.00578213,95131.92,5348.3
2025-04-30,21:55:58,US Session (9.30 pm),0.00440302,-0.00315945,93624.79,5439.5
2025-05-01,01:30:33,US Session (1.30 am),0.00459722,-0.00590247,94143.87,5381.6
2025-05-01,06:54:45,Asia Session (5.30 am),0.00587117,-0.00520091,94633.4,5353.8
2025-05-01,11:54:02,Asia Session (9.30 am),0.00331517,-0.00972805,95017.99,5376.7
2025-05-01,13:30:25,UK Session (1.30 pm),0.00547668,-0.00428652,95030.94,5361.3
2025-05-01,18:00:53,UK Session (5.30 pm),0.00522991,-0.00371532,96129.65,5338.5
2025-05-02,00:24:13,US Session (9.30 pm),0.00605441,-0.00765496,96820.75,5372.7
2025-05-02,07:25:23,Asia Session (5.30 am),0.00621011,-0.01096306,96999.99,5412.8
2025-05-02,09:33:46,Asia Session (9.30 am),0.0036118,-0.00710355,97106.99,5407
2025-05-02,10:11:02,Asia Session (9.30 am),0.0036118,-0.00710355,96995.48,5411.1
2025-05-02,21:00:58,US Session (9.30 pm),0.00451879,-0.00477823,97188.66,5437.5
2025-05-02,21:32:34,US Session (9.30 pm),0.00490533,-0.00437305,97525.47,5437
2025-05-03,01:46:16,US Session (1.30 am),0.00467495,-0.01132561,96964.13,5436.6
2025-05-03,09:00:21,Asia Session (9.30 am),0.00773129,-0.00637809,96393.52,5411.1
2025-05-03,09:32:53,Asia Session (9.30 am),0.0048518,-0.00603418,96334,5410.7
2025-05-03,13:43:00,UK Session (1.30 pm),0.00546821,-0.00336406,96158.01,5428.8
2025-05-03,17:43:22,UK Session (5.30 pm),0.00314059,-0.00781913,95905.63,5429.6
2025-05-03,22:19:10,US Session (9.30 pm),0.00457217,-0.00630382,96116.66,5431
2025-05-04,02:04:00,US Session (1.30 am),0.00369669,-0.00839522,96301.01,5430.1
2025-05-04,07:50:08,Asia Session (5.30 am),0.00438036,-0.00811515,96218.62,5412.5
2025-05-04,09:30:28,Asia Session (9.30 am),0.00242083,-0.0088388,95735.83,5419.9
2025-05-04,17:33:23,UK Session (5.30 pm),0.00371914,-0.00401948,95474.04,5427.4
2025-05-04,21:30:33,US Session (9.30 pm),0.0038414,-0.00659263,95459.99,5425.5
2025-05-05,05:52:54,Asia Session (5.30 am),0.00452504,-0.00310248,94560,5433.2
2025-05-05,09:30:04,Asia Session (9.30 am),0.00375856,-0.00669351,94086.02,5429.1
2025-05-05,13:32:09,UK Session (1.30 pm),0.00592463,-0.00481822,94734.93,5386.9
2025-05-05,17:31:12,UK Session (5.30 pm),0.00303253,-0.00784614,94000,5418
2025-05-05,21:34:25,US Session (9.30 pm),0.00566078,-0.00549005,93852.76,5422.1
2025-05-06,01:32:29,US Session (1.30 am),0.00317654,-0.00735107,94323.8,5413.6
2025-05-06,08:06:55,Asia Session (5.30 am),0.00493467,-0.00550398,94149.92,5465.7
2025-05-06,10:42:18,Asia Session (9.30 am),0.00487488,-0.01351938,94514.62,5452.4
2025-05-06,13:30:53,UK Session (1.30 pm),0.0041565,-0.00452135,94382.49,5456.6
2025-05-06,17:33:17,UK Session (5.30 pm),0.00229187,-0.01051076,93796.01,5515.8
2025-05-06,22:21:21,US Session (9.30 pm),0.00352217,-0.00795434,94364.94,5525.5
2025-05-07,01:31:10,US Session (1.30 am),0.00283477,-0.00854338,94934.37,5500.2
2025-05-07,07:31:58,Asia Session (5.30 am),0.00531902,-0.02364216,97239.99,5510.4
2025-05-07,09:38:56,Asia Session (9.30 am),0.00372709,-0.01070365,96565.22,5497.8
2025-05-07,13:38:25,UK Session (1.30 pm),0.0041238,-0.0058844,96904,5518.2
2025-05-07,17:33:47,UK Session (5.30 pm),0.00322045,-0.00801541,97029.09,5521.2
2025-05-07,22:47:57,US Session (9.30 pm),0.0029367,-0.01394839,96782.6,5574.6
2025-05-08,01:58:06,US Session (1.30 am),0.00314699,-0.00540347,96230.15,5577.7
2025-05-08,08:58:04,Asia Session (5.30 am),0.00405613,-0.00649697,98806.5,5527.2
2025-05-08,10:32:59,Asia Session (9.30 am),0.00388712,-0.01060373,99027.58,5476.4
2025-05-08,13:47:02,UK Session (1.30 pm),0.00455867,-0.00791279,99600,5445
2025-05-08,15:10:30,UK Session (1.30 pm),0.00439617,-0.01107201,99566.49,5439.8
2025-05-08,17:31:08,UK Session (5.30 pm),0.00402514,-0.00488869,99467.98,5386.1
2025-05-08,22:00:54,US Session (9.30 pm),0.00558627,-0.00454827,100877.11,5328.5
2025-05-09,01:56:23,US Session (1.30 am),0.00481312,-0.00282277,101436,5269.7
2025-05-09,09:40:57,Asia Session (9.30 am),0.00520172,-0.00133057,102616.59,5216.4
2025-05-09,13:33:53,UK Session (1.30 pm),0.00763605,-5.068E-05,103690.92,5080.3
2025-05-09,17:33:09,UK Session (5.30 pm),0.0058172,-0.00097225,102950.97,5011.5
2025-05-09,21:37:31,US Session (9.30 pm),0.00709388,-0.00103292,102652,5082.2
2025-05-10,01:31:02,US Session (1.30 am),0.00543377,-0.00163033,103215.2,5051.1
2025-05-10,07:16:24,Asia Session (5.30 am),0.00620354,-0.00053306,103075.1,4985.1
2025-05-10,09:32:24,Asia Session (9.30 am),0.00529735,-0.00061444,103213.01,4999.6
2025-05-10,13:31:21,UK Session (1.30 pm),0.00700917,-0.00117826,103853.72,4947.7
2025-05-10,17:46:33,UK Session (5.30 pm),0.00518612,-0.001064,103589.57,4967.1
2025-05-10,21:34:23,US Session (9.30 pm),0.00601585,-0.00243857,103229.3,4911
2025-05-11,01:30:52,US Session (1.30 am),0.00501785,-0.0011974,103177.33,4848.4
2025-05-11,01:31:01,US Session (1.30 am),0.00501785,-0.0011974,103177.32,4849.3
2025-05-11,08:12:29,Asia Session (5.30 am),0.00635956,-0.00023764,104215.5,4796.2
2025-05-11,09:30:53,Asia Session (9.30 am),0.00578663,-0.00238402,104012.76,4825.6
2025-05-11,13:30:48,UK Session (1.30 pm),0.00640035,-0.00094423,103507.9,4908.4
2025-05-11,17:30:56,UK Session (5.30 pm),0.00585894,-0.00224708,104671.49,4893.2
2025-05-11,21:31:18,US Session (9.30 pm),0.00680544,-0.00168689,104142.86,4971
2025-05-12,01:31:05,US Session (1.30 am),0.00592061,-0.00570242,104400.01,4916.4
2025-05-12,06:50:26,Asia Session (5.30 am),0.00651633,-0.00092132,104420.01,4881
2025-05-12,09:00:20,Asia Session (9.30 am),0.00594312,-0.00095324,103869.8,4862.8
2025-05-12,09:30:53,Asia Session (9.30 am),0.00596218,-0.00174513,104111.53,4862.4
2025-05-12,13:30:45,UK Session (1.30 pm),0.00678238,-0.0010819,104463.63,4824
2025-05-12,17:32:08,UK Session (5.30 pm),0.00563503,-0.00158339,103839.88,4772.7
2025-05-12,21:49:08,US Session (9.30 pm),0.00656116,-0.00198245,102874.79,4734.4
2025-05-13,01:31:11,US Session (1.30 am),0.00469284,-0.00268613,101882.94,4773.1
2025-05-13,08:19:17,Asia Session (5.30 am),0.00551499,-0.00103229,101840.01,4873.1
2025-05-13,09:34:39,Asia Session (9.30 am),0.00440573,-0.00451464,101774.57,4887.8
2025-05-13,13:42:49,UK Session (1.30 pm),0.00620558,-0.00047444,102852.89,4846.6
2025-05-13,17:37:34,UK Session (5.30 pm),0.00571292,-0.00191439,103723.44,4826.9
2025-05-13,21:30:48,US Session (9.30 pm),0.00642188,-0.00061241,103646.3,4774.5
2025-05-14,01:30:38,US Session (1.30 am),0.00530712,-0.00092317,104919.99,4672.4
2025-05-14,09:32:10,Asia Session (9.30 am),0.00725861,-0.0007297,103556.65,4676.2
2025-05-14,13:30:45,UK Session (1.30 pm),0.00675375,-0.00153569,103774,4651.3
2025-05-14,17:30:49,UK Session (5.30 pm),0.00545464,-0.00244726,103982.14,4685.2
2025-05-14,21:30:47,US Session (9.30 pm),0.00643902,-0.00161842,103537.09,4738.1
2025-05-15,01:34:23,US Session (1.30 am),0.00522328,-0.00201967,103460.32,4727.5
2025-05-15,08:53:44,Asia Session (5.30 am),0.00576188,-0.00084374,102967.28,4745.5
2025-05-15,09:31:11,Asia Session (9.30 am),0.00438767,-0.00437858,102775.51,4767.6
2025-05-15,17:30:44,UK Session (5.30 pm),0.00382249,-0.00336441,102340.38,4802.3
2025-05-15,21:53:46,US Session (9.30 pm),0.00506995,-0.002361,103192.8,4839
2025-05-16,01:30:51,US Session (1.30 am),0.00463959,-0.00550522,103224.79,4872.2
2025-05-16,06:40:17,Asia Session (5.30 am),0.00834174,-0.00434895,103708,4927.2
2025-05-16,09:31:41,Asia Session (9.30 am),0.00400336,-0.00652861,104113.34,4862.9
2025-05-16,13:30:43,UK Session (1.30 pm),0.00490168,-0.00321224,103743.29,4834.6
2025-05-16,17:30:55,UK Session (5.30 pm),0.0040857,-0.00465531,103609.17,4815.3
2025-05-16,21:30:42,US Session (9.30 pm),0.00493912,-0.00218469,104265.71,4861.4
2025-05-17,01:30:54,US Session (1.30 am),0.00524063,-0.00491923,103935.11,4869.3
2025-05-17,08:23:04,Asia Session (5.30 am),0.00558897,-0.00306096,103239.93,5005.4
2025-05-17,09:31:45,Asia Session (9.30 am),0.00419495,-0.01001933,103516.56,4986.6
2025-05-17,13:32:37,UK Session (1.30 pm),0.00306369,-0.00510643,103423.6,4975.1
2025-05-17,17:41:56,UK Session (5.30 pm),0.00366566,-0.00474597,102983.97,4974.7
2025-05-17,21:31:46,US Session (9.30 pm),0.00486213,-0.00271639,102929.25,5005.4
2025-05-18,01:31:19,US Session (1.30 am),0.00374616,-0.00639127,103170.09,5013.7
2025-05-18,06:53:05,Asia Session (5.30 am),0.0050399,-0.00321476,103326.72,4996.8
2025-05-18,09:41:43,Asia Session (9.30 am),0.00292554,-0.00760665,103318.3,4998
2025-05-18,13:41:21,UK Session (1.30 pm),0.00467314,-0.00184736,103930.25,4944.7
2025-05-18,18:16:59,UK Session (5.30 pm),0.00380015,-0.00288497,103865.78,4965.8
2025-05-18,21:31:02,US Session (9.30 pm),0.00542919,-0.00129457,105644.58,4903.8
2025-05-18,21:31:04,US Session (9.30 pm),0.00542919,-0.00129457,105619.05,4903.8
2025-05-19,01:31:26,US Session (1.30 am),0.00416891,-0.00473497,103523.17,5133.1
2025-05-19,08:07:44,Asia Session (5.30 am),0.00490596,-0.00246833,104987.7,5109.7
2025-05-19,09:30:39,Asia Session (9.30 am),0.00321885,-0.00860417,103574.61,5113.1
2025-05-19,13:33:50,UK Session (1.30 pm),0.00373366,-0.00298641,103130.43,5119.4
2025-05-19,17:30:40,UK Session (5.30 pm),0.00435542,-0.0046015,102900.02,5089.6
2025-05-19,21:57:53,US Session (9.30 pm),0.00413965,-0.00187577,104999.99,5102.2
2025-05-20,01:31:07,US Session (1.30 am),0.00487292,-0.00314568,105517.08,5056.5
2025-05-20,08:07:41,Asia Session (5.30 am),0.00582581,-0.00176566,106343.28,5014.6
2025-05-20,10:07:22,Asia Session (9.30 am),0.00560933,-0.0026634,105697.9,5024.4
2025-05-20,13:46:20,UK Session (1.30 pm),0.0054507,-0.00072564,104992.39,5052.8
2025-05-20,17:37:17,UK Session (5.30 pm),0.00374353,-0.00531922,105100.43,5087.6
